# time_s bgx bgy bgz bax bay baz
4927.14 0 0 0 0 0 0
4927.24 0 0 0 0 0 0
4927.34 0 0 0 0 0 0
4927.44 0 0 0 0 0 0
4927.54 0 0 0 0 0 0
4927.64 0 0 0 0 0 0
4927.74 0 0 0 0 0 0
4927.84 0 0 0 0 0 0
4927.94 0 0 0 0 0 0
4928.04 0 0 0 0 0 0
4928.14 0 0 0 0 0 0
4928.24 0 0 0 0 0 0
4928.34 0 0 0 0 0 0
4928.44 0 0 0 0 0 0
4928.54 0 0 0 0 0 0
4928.64 0 0 0 0 0 0
4928.74 0 0 0 0 0 0
4928.84 0 0 0 0 0 0
4928.94 0 0 0 0 0 0
4929.04 0 0 0 0 0 0
4929.14 0 0 0 0 0 0
4929.24 0 0 0 0 0 0
4929.34 0 0 0 0 0 0
4929.44 0 0 0 0 0 0
4929.54 0 0 0 0 0 0
4929.64 0 0 0 0 0 0
4929.74 0 0 0 0 0 0
4929.84 0 0 0 0 0 0
4929.94 0 0 0 0 0 0
4930.04 0 0 0 0 0 0
4930.14 0 0 0 0 0 0
4930.24 0 0 0 0 0 0
4930.34 0 0 0 0 0 0
4930.44 0 0 0 0 0 0
4930.54 0 0 0 0 0 0
4930.64 0 0 0 0 0 0
4930.74 0 0 0 0 0 0
4930.84 0 0 0 0 0 0
4930.94 0 0 0 0 0 0
4931.04 0 0 0 0 0 0
4931.14 0 0 0 0 0 0
4931.24 0 0 0 0 0 0
4931.34 0 0 0 0 0 0
4931.44 0 0 0 0 0 0
4931.54 0 0 0 0 0 0
4931.64 0 0 0 0 0 0
4931.74 0 0 0 0 0 0
4931.84 0 0 0 0 0 0
4931.94 0 0 0 0 0 0
4932.04 0 0 0 0 0 0
4932.14 0 0 0 0 0 0
4932.24 0 0 0 0 0 0
4932.34 0 0 0 0 0 0
4932.44 0 0 0 0 0 0
4932.54 0 0 0 0 0 0
4932.64 0 0 0 0 0 0
4932.74 0 0 0 0 0 0
4932.84 0 0 0 0 0 0
4932.94 0 0 0 0 0 0
4933.04 0 0 0 0 0 0
4933.14 0 0 0 0 0 0
4933.24 0 0 0 0 0 0
4933.34 0 0 0 0 0 0
4933.44 0 0 0 0 0 0
4933.54 0 0 0 0 0 0
4933.64 0 0 0 0 0 0
4933.74 0 0 0 0 0 0
4933.84 0 0 0 0 0 0
4933.94 0 0 0 0 0 0
4934.04 0 0 0 0 0 0
4934.14 0 0 0 0 0 0
4934.24 0 0 0 0 0 0
4934.34 0 0 0 0 0 0
4934.44 0 0 0 0 0 0
4934.54 0 0 0 0 0 0
4934.64 0 0 0 0 0 0
4934.74 0 0 0 0 0 0
4934.84 0 0 0 0 0 0
4934.94 0 0 0 0 0 0
4935.04 0 0 0 0 0 0
4935.14 0 0 0 0 0 0
4935.24 0 0 0 0 0 0
4935.34 0 0 0 0 0 0
4935.44 0 0 0 0 0 0
4935.54 0 0 0 0 0 0
4935.64 0 0 0 0 0 0
4935.74 0 0 0 0 0 0
4935.84 0 0 0 0 0 0
4935.94 0 0 0 0 0 0
4936.04 0 0 0 0 0 0
4936.14 0 0 0 0 0 0
4936.24 0 0 0 0 0 0
4936.34 0 0 0 0 0 0
4936.44 0 0 0 0 0 0
4936.54 0 0 0 0 0 0
4936.64 0 0 0 0 0 0
4936.74 0 0 0 0 0 0
4936.84 0 0 0 0 0 0
4936.94 0 0 0 0 0 0
4937.04 0 0 0 0 0 0
4937.14 0 0 0 0 0 0
4937.24 0 0 0 0 0 0
4937.34 0 0 0 0 0 0
4937.44 0 0 0 0 0 0
4937.54 0 0 0 0 0 0
4937.64 0 0 0 0 0 0
4937.74 0 0 0 0 0 0
4937.84 0 0 0 0 0 0
4937.94 0 0 0 0 0 0
4938.04 0 0 0 0 0 0
4938.14 0 0 0 0 0 0
4938.24 0 0 0 0 0 0
4938.34 0 0 0 0 0 0
4938.44 0 0 0 0 0 0
4938.54 0 0 0 0 0 0
4938.64 0 0 0 0 0 0
4938.74 0 0 0 0 0 0
4938.84 0 0 0 0 0 0
4938.94 0 0 0 0 0 0
4939.04 0 0 0 0 0 0
4939.14 0 0 0 0 0 0
4939.24 0 0 0 0 0 0
4939.34 0 0 0 0 0 0
4939.44 0 0 0 0 0 0
4939.54 0 0 0 0 0 0
4939.64 0 0 0 0 0 0
4939.74 0 0 0 0 0 0
4939.84 0 0 0 0 0 0
4939.94 0 0 0 0 0 0
4940.04 0 0 0 0 0 0
4940.14 0 0 0 0 0 0
4940.24 0 0 0 0 0 0
4940.34 0 0 0 0 0 0
4940.44 0 0 0 0 0 0
4940.54 0 0 0 0 0 0
4940.64 0 0 0 0 0 0
4940.74 0 0 0 0 0 0
4940.84 0 0 0 0 0 0
4940.94 0 0 0 0 0 0
4941.04 0 0 0 0 0 0
4941.14 0 0 0 0 0 0
4941.24 0 0 0 0 0 0
4941.34 0 0 0 0 0 0
4941.44 0 0 0 0 0 0
4941.54 0 0 0 0 0 0
4941.64 0 0 0 0 0 0
4941.74 0 0 0 0 0 0
4941.84 0 0 0 0 0 0
4941.94 0 0 0 0 0 0
4942.04 0 0 0 0 0 0
4942.14 0 0 0 0 0 0
4942.24 0 0 0 0 0 0
4942.34 0 0 0 0 0 0
4942.44 0 0 0 0 0 0
4942.54 0 0 0 0 0 0
4942.64 0 0 0 0 0 0
4942.74 0 0 0 0 0 0
4942.84 0 0 0 0 0 0
4942.94 0 0 0 0 0 0
4943.04 0 0 0 0 0 0
4943.14 0 0 0 0 0 0
4943.24 0 0 0 0 0 0
4943.34 0 0 0 0 0 0
4943.44 0 0 0 0 0 0
4943.54 0 0 0 0 0 0
4943.64 0 0 0 0 0 0
4943.74 0 0 0 0 0 0
4943.84 0 0 0 0 0 0
4943.94 0 0 0 0 0 0
4944.04 0 0 0 0 0 0
4944.14 0 0 0 0 0 0
4944.24 0 0 0 0 0 0
4944.34 0 0 0 0 0 0
4944.44 0 0 0 0 0 0
4944.54 0 0 0 0 0 0
4944.64 0 0 0 0 0 0
4944.74 0 0 0 0 0 0
4944.84 0 0 0 0 0 0
4944.94 0 0 0 0 0 0
4945.04 0 0 0 0 0 0
4945.14 0 0 0 0 0 0
4945.24 0 0 0 0 0 0
4945.34 0 0 0 0 0 0
4945.44 0 0 0 0 0 0
4945.54 0 0 0 0 0 0
4945.64 0 0 0 0 0 0
4945.74 0 0 0 0 0 0
4945.84 0 0 0 0 0 0
4945.94 0 0 0 0 0 0
4946.04 0 0 0 0 0 0
4946.14 0 0 0 0 0 0
4946.24 0 0 0 0 0 0
4946.34 0 0 0 0 0 0
4946.44 0 0 0 0 0 0
4946.54 0 0 0 0 0 0
4946.64 0 0 0 0 0 0
4946.74 0 0 0 0 0 0
4946.84 0 0 0 0 0 0
4946.94 0 0 0 0 0 0
4947.04 0 0 0 0 0 0
4947.14 0 0 0 0 0 0
4947.24 0 0 0 0 0 0
4947.34 0 0 0 0 0 0
4947.44 0 0 0 0 0 0
4947.54 0 0 0 0 0 0
4947.64 0 0 0 0 0 0
4947.74 0 0 0 0 0 0
4947.84 0 0 0 0 0 0
4947.94 0 0 0 0 0 0
4948.04 0 0 0 0 0 0
4948.14 0 0 0 0 0 0
4948.24 0 0 0 0 0 0
4948.34 0 0 0 0 0 0
4948.44 0 0 0 0 0 0
4948.54 0 0 0 0 0 0
4948.64 0 0 0 0 0 0
4948.74 0 0 0 0 0 0
4948.84 0 0 0 0 0 0
4948.94 0 0 0 0 0 0
4949.04 0 0 0 0 0 0
4949.14 0 0 0 0 0 0
4949.24 0 0 0 0 0 0
4949.34 0 0 0 0 0 0
4949.44 0 0 0 0 0 0
4949.54 0 0 0 0 0 0
4949.64 0 0 0 0 0 0
4949.74 0 0 0 0 0 0
4949.84 0 0 0 0 0 0
4949.94 0 0 0 0 0 0
4950.04 0 0 0 0 0 0
4950.14 0 0 0 0 0 0
4950.24 0 0 0 0 0 0
4950.34 0 0 0 0 0 0
4950.44 0 0 0 0 0 0
4950.54 0 0 0 0 0 0
4950.64 0 0 0 0 0 0
4950.74 0 0 0 0 0 0
4950.84 0 0 0 0 0 0
4950.94 0 0 0 0 0 0
4951.04 0 0 0 0 0 0
4951.14 0 0 0 0 0 0
4951.24 0 0 0 0 0 0
4951.34 0 0 0 0 0 0
4951.44 0 0 0 0 0 0
4951.54 0 0 0 0 0 0
4951.64 0 0 0 0 0 0
4951.74 0 0 0 0 0 0
4951.84 0 0 0 0 0 0
4951.94 0 0 0 0 0 0
4952.04 0 0 0 0 0 0
4952.14 0 0 0 0 0 0
4952.24 0 0 0 0 0 0
4952.34 0 0 0 0 0 0
4952.44 0 0 0 0 0 0
4952.54 0 0 0 0 0 0
4952.64 0 0 0 0 0 0
4952.74 0 0 0 0 0 0
4952.84 0 0 0 0 0 0
4952.94 0 0 0 0 0 0
4953.04 0 0 0 0 0 0
4953.14 0 0 0 0 0 0
4953.24 0 0 0 0 0 0
4953.34 0 0 0 0 0 0
4953.44 0 0 0 0 0 0
4953.54 0 0 0 0 0 0
4953.64 0 0 0 0 0 0
4953.74 0 0 0 0 0 0
4953.84 0 0 0 0 0 0
4953.94 0 0 0 0 0 0
4954.04 0 0 0 0 0 0
4954.14 0 0 0 0 0 0
4954.24 0 0 0 0 0 0
4954.34 0 0 0 0 0 0
4954.44 0 0 0 0 0 0
4954.54 0 0 0 0 0 0
4954.64 0 0 0 0 0 0
4954.74 0 0 0 0 0 0
4954.84 0 0 0 0 0 0
4954.94 0 0 0 0 0 0
4955.04 0 0 0 0 0 0
4955.14 0 0 0 0 0 0
4955.24 0 0 0 0 0 0
4955.34 0 0 0 0 0 0
4955.44 0 0 0 0 0 0
4955.54 0 0 0 0 0 0
4955.64 0 0 0 0 0 0
4955.74 0 0 0 0 0 0
4955.84 0 0 0 0 0 0
4955.94 0 0 0 0 0 0
4956.04 0 0 0 0 0 0
4956.14 0 0 0 0 0 0
4956.24 0 0 0 0 0 0
4956.34 0 0 0 0 0 0
4956.44 0 0 0 0 0 0
4956.54 0 0 0 0 0 0
4956.64 0 0 0 0 0 0
4956.74 0 0 0 0 0 0
4956.84 0 0 0 0 0 0
4956.94 0 0 0 0 0 0
4957.04 0 0 0 0 0 0
4957.14 0 0 0 0 0 0
4957.24 0 0 0 0 0 0
4957.34 0 0 0 0 0 0
4957.44 0 0 0 0 0 0
4957.54 0 0 0 0 0 0
4957.64 0 0 0 0 0 0
4957.74 0 0 0 0 0 0
4957.84 0 0 0 0 0 0
4957.94 0 0 0 0 0 0
4958.04 0 0 0 0 0 0
4958.14 0 0 0 0 0 0
4958.24 0 0 0 0 0 0
4958.34 0 0 0 0 0 0
4958.44 0 0 0 0 0 0
4958.54 0 0 0 0 0 0
4958.64 0 0 0 0 0 0
4958.74 0 0 0 0 0 0
4958.84 0 0 0 0 0 0
4958.94 0 0 0 0 0 0
4959.04 0 0 0 0 0 0
4959.14 0 0 0 0 0 0
4959.24 0 0 0 0 0 0
4959.34 0 0 0 0 0 0
4959.44 0 0 0 0 0 0
4959.54 0 0 0 0 0 0
4959.64 0 0 0 0 0 0
4959.74 0 0 0 0 0 0
4959.84 0 0 0 0 0 0
4959.94 0 0 0 0 0 0
4960.04 0 0 0 0 0 0
4960.14 0 0 0 0 0 0
4960.24 0 0 0 0 0 0
4960.34 0 0 0 0 0 0
4960.44 0 0 0 0 0 0
4960.54 0 0 0 0 0 0
4960.64 0 0 0 0 0 0
4960.74 0 0 0 0 0 0
4960.84 0 0 0 0 0 0
4960.94 0 0 0 0 0 0
4961.04 0 0 0 0 0 0
4961.14 0 0 0 0 0 0
4961.24 0 0 0 0 0 0
4961.34 0 0 0 0 0 0
4961.44 0 0 0 0 0 0
4961.54 0 0 0 0 0 0
4961.64 0 0 0 0 0 0
4961.74 0 0 0 0 0 0
4961.84 0 0 0 0 0 0
4961.94 0 0 0 0 0 0
4962.04 0 0 0 0 0 0
4962.14 0 0 0 0 0 0
4962.24 0 0 0 0 0 0
4962.34 0 0 0 0 0 0
4962.44 0 0 0 0 0 0
4962.54 0 0 0 0 0 0
4962.64 0 0 0 0 0 0
4962.74 0 0 0 0 0 0
4962.84 0 0 0 0 0 0
4962.94 0 0 0 0 0 0
4963.04 0 0 0 0 0 0
4963.14 0 0 0 0 0 0
4963.24 0 0 0 0 0 0
4963.34 0 0 0 0 0 0
4963.44 0 0 0 0 0 0
4963.54 0 0 0 0 0 0
4963.64 0 0 0 0 0 0
4963.74 0 0 0 0 0 0
4963.84 0 0 0 0 0 0
4963.94 0 0 0 0 0 0
4964.04 0 0 0 0 0 0
4964.14 0 0 0 0 0 0
4964.24 0 0 0 0 0 0
4964.34 0 0 0 0 0 0
4964.44 0 0 0 0 0 0
4964.54 0 0 0 0 0 0
4964.64 0 0 0 0 0 0
4964.74 0 0 0 0 0 0
4964.84 0 0 0 0 0 0
4964.94 0 0 0 0 0 0
4965.04 0 0 0 0 0 0
4965.14 0 0 0 0 0 0
4965.24 0 0 0 0 0 0
4965.34 0 0 0 0 0 0
4965.44 0 0 0 0 0 0
4965.54 0 0 0 0 0 0
4965.64 0 0 0 0 0 0
4965.74 0 0 0 0 0 0
4965.84 0 0 0 0 0 0
4965.94 0 0 0 0 0 0
4966.04 0 0 0 0 0 0
4966.14 0 0 0 0 0 0
4966.24 0 0 0 0 0 0
4966.34 0 0 0 0 0 0
4966.44 0 0 0 0 0 0
4966.54 0 0 0 0 0 0
4966.64 0 0 0 0 0 0
4966.74 0 0 0 0 0 0
4966.84 0 0 0 0 0 0
4966.94 0 0 0 0 0 0
4967.04 0 0 0 0 0 0
4967.14 0 0 0 0 0 0
4967.24 0 0 0 0 0 0
4967.34 0 0 0 0 0 0
4967.44 0 0 0 0 0 0
4967.54 0 0 0 0 0 0
4967.64 0 0 0 0 0 0
4967.74 0 0 0 0 0 0
4967.84 0 0 0 0 0 0
4967.94 0 0 0 0 0 0
4968.04 0 0 0 0 0 0
4968.14 0 0 0 0 0 0
4968.24 0 0 0 0 0 0
4968.34 0 0 0 0 0 0
4968.44 0 0 0 0 0 0
4968.54 0 0 0 0 0 0
4968.64 0 0 0 0 0 0
4968.74 0 0 0 0 0 0
4968.84 0 0 0 0 0 0
4968.94 0 0 0 0 0 0
4969.04 0 0 0 0 0 0
4969.14 0 0 0 0 0 0
4969.24 0 0 0 0 0 0
4969.34 0 0 0 0 0 0
4969.44 0 0 0 0 0 0
4969.54 0 0 0 0 0 0
4969.64 0 0 0 0 0 0
4969.74 0 0 0 0 0 0
4969.84 0 0 0 0 0 0
4969.94 0 0 0 0 0 0
4970.04 0 0 0 0 0 0
4970.14 0 0 0 0 0 0
4970.24 0 0 0 0 0 0
4970.34 0 0 0 0 0 0
4970.44 0 0 0 0 0 0
4970.54 0 0 0 0 0 0
4970.64 0 0 0 0 0 0
4970.74 0 0 0 0 0 0
4970.84 0 0 0 0 0 0
4970.94 0 0 0 0 0 0
4971.04 0 0 0 0 0 0
4971.14 0 0 0 0 0 0
4971.24 0 0 0 0 0 0
4971.34 0 0 0 0 0 0
4971.44 0 0 0 0 0 0
4971.54 0 0 0 0 0 0
4971.64 0 0 0 0 0 0
4971.74 0 0 0 0 0 0
4971.84 0 0 0 0 0 0
4971.94 0 0 0 0 0 0
4972.04 0 0 0 0 0 0
4972.14 0 0 0 0 0 0
4972.24 0 0 0 0 0 0
4972.34 0 0 0 0 0 0
4972.44 0 0 0 0 0 0
4972.54 0 0 0 0 0 0
4972.64 0 0 0 0 0 0
4972.74 0 0 0 0 0 0
4972.84 0 0 0 0 0 0
4972.94 0 0 0 0 0 0
4973.04 0 0 0 0 0 0
4973.14 0 0 0 0 0 0
4973.24 0 0 0 0 0 0
4973.34 0 0 0 0 0 0
4973.44 0 0 0 0 0 0
4973.54 0 0 0 0 0 0
4973.64 0 0 0 0 0 0
4973.74 0 0 0 0 0 0
4973.84 0 0 0 0 0 0
4973.94 0 0 0 0 0 0
4974.04 0 0 0 0 0 0
4974.14 0 0 0 0 0 0
4974.24 0 0 0 0 0 0
4974.34 0 0 0 0 0 0
4974.44 0 0 0 0 0 0
4974.54 0 0 0 0 0 0
4974.64 0 0 0 0 0 0
4974.74 0 0 0 0 0 0
4974.84 0 0 0 0 0 0
4974.94 0 0 0 0 0 0
4975.04 0 0 0 0 0 0
4975.14 0 0 0 0 0 0
4975.24 0 0 0 0 0 0
4975.34 0 0 0 0 0 0
4975.44 0 0 0 0 0 0
4975.54 0 0 0 0 0 0
4975.64 0 0 0 0 0 0
4975.74 0 0 0 0 0 0
4975.84 0 0 0 0 0 0
4975.94 0 0 0 0 0 0
4976.04 0 0 0 0 0 0
4976.14 0 0 0 0 0 0
4976.24 0 0 0 0 0 0
4976.34 0 0 0 0 0 0
4976.44 0 0 0 0 0 0
4976.54 0 0 0 0 0 0
4976.64 0 0 0 0 0 0
4976.74 0 0 0 0 0 0
4976.84 0 0 0 0 0 0
4976.94 0 0 0 0 0 0
4977.04 0 0 0 0 0 0
4977.14 0 0 0 0 0 0
4977.24 0 0 0 0 0 0
4977.34 0 0 0 0 0 0
4977.44 0 0 0 0 0 0
4977.54 0 0 0 0 0 0
4977.64 0 0 0 0 0 0
4977.74 0 0 0 0 0 0
4977.84 0 0 0 0 0 0
4977.94 0 0 0 0 0 0
4978.04 0 0 0 0 0 0
4978.14 0 0 0 0 0 0
4978.24 0 0 0 0 0 0
4978.34 0 0 0 0 0 0
4978.44 0 0 0 0 0 0
4978.54 0 0 0 0 0 0
4978.64 0 0 0 0 0 0
4978.74 0 0 0 0 0 0
4978.84 0 0 0 0 0 0
4978.94 0 0 0 0 0 0
4979.04 0 0 0 0 0 0
4979.14 0 0 0 0 0 0
4979.24 0 0 0 0 0 0
4979.34 0 0 0 0 0 0
4979.44 0 0 0 0 0 0
4979.54 0 0 0 0 0 0
4979.64 0 0 0 0 0 0
4979.74 0 0 0 0 0 0
4979.84 0 0 0 0 0 0
4979.94 0 0 0 0 0 0
4980.04 0 0 0 0 0 0
4980.14 0 0 0 0 0 0
4980.24 0 0 0 0 0 0
4980.34 0 0 0 0 0 0
4980.44 0 0 0 0 0 0
4980.54 0 0 0 0 0 0
4980.64 0 0 0 0 0 0
4980.74 0 0 0 0 0 0
4980.84 0 0 0 0 0 0
4980.94 0 0 0 0 0 0
4981.04 0 0 0 0 0 0
4981.14 0 0 0 0 0 0
4981.24 0 0 0 0 0 0
4981.34 0 0 0 0 0 0
4981.44 0 0 0 0 0 0
4981.54 0 0 0 0 0 0
4981.64 0 0 0 0 0 0
4981.74 0 0 0 0 0 0
4981.84 0 0 0 0 0 0
4981.94 0 0 0 0 0 0
4982.04 0 0 0 0 0 0
4982.14 0 0 0 0 0 0
4982.24 0 0 0 0 0 0
4982.34 0 0 0 0 0 0
4982.44 0 0 0 0 0 0
4982.54 0 0 0 0 0 0
4982.64 0 0 0 0 0 0
4982.74 0 0 0 0 0 0
4982.84 0 0 0 0 0 0
4982.94 0 0 0 0 0 0
4983.04 0 0 0 0 0 0
4983.14 0 0 0 0 0 0
4983.24 0 0 0 0 0 0
4983.34 0 0 0 0 0 0
4983.44 0 0 0 0 0 0
4983.54 0 0 0 0 0 0
4983.64 0 0 0 0 0 0
4983.74 0 0 0 0 0 0
4983.84 0 0 0 0 0 0
4983.94 0 0 0 0 0 0
4984.04 0 0 0 0 0 0
4984.14 0 0 0 0 0 0
4984.24 0 0 0 0 0 0
4984.34 0 0 0 0 0 0
4984.44 0 0 0 0 0 0
4984.54 0 0 0 0 0 0
4984.64 0 0 0 0 0 0
4984.74 0 0 0 0 0 0
4984.84 0 0 0 0 0 0
4984.94 0 0 0 0 0 0
4985.04 0 0 0 0 0 0
4985.14 0 0 0 0 0 0
4985.24 0 0 0 0 0 0
4985.34 0 0 0 0 0 0
4985.44 0 0 0 0 0 0
4985.54 0 0 0 0 0 0
4985.64 0 0 0 0 0 0
4985.74 0 0 0 0 0 0
4985.84 0 0 0 0 0 0
4985.94 0 0 0 0 0 0
4986.04 0 0 0 0 0 0
4986.14 0 0 0 0 0 0
4986.24 0 0 0 0 0 0
4986.34 0 0 0 0 0 0
4986.44 0 0 0 0 0 0
4986.54 0 0 0 0 0 0
4986.64 0 0 0 0 0 0
4986.74 0 0 0 0 0 0
4986.84 0 0 0 0 0 0
4986.94 0 0 0 0 0 0
4987.04 0 0 0 0 0 0
4987.14 0 0 0 0 0 0
4987.24 0 0 0 0 0 0
4987.34 0 0 0 0 0 0
4987.44 0 0 0 0 0 0
4987.54 0 0 0 0 0 0
4987.64 0 0 0 0 0 0
4987.74 0 0 0 0 0 0
4987.84 0 0 0 0 0 0
4987.94 0 0 0 0 0 0
4988.04 0 0 0 0 0 0
4988.14 0 0 0 0 0 0
4988.24 0 0 0 0 0 0
4988.34 0 0 0 0 0 0
4988.44 0 0 0 0 0 0
4988.54 0 0 0 0 0 0
4988.64 0 0 0 0 0 0
4988.74 0 0 0 0 0 0
4988.84 0 0 0 0 0 0
4988.94 0 0 0 0 0 0
4989.04 0 0 0 0 0 0
4989.14 0 0 0 0 0 0
4989.24 0 0 0 0 0 0
4989.34 0 0 0 0 0 0
4989.44 0 0 0 0 0 0
4989.54 0 0 0 0 0 0
4989.64 0 0 0 0 0 0
4989.74 0 0 0 0 0 0
4989.84 0 0 0 0 0 0
4989.94 0 0 0 0 0 0
4990.04 0 0 0 0 0 0
4990.14 0 0 0 0 0 0
4990.24 0 0 0 0 0 0
4990.34 0 0 0 0 0 0
4990.44 0 0 0 0 0 0
4990.54 0 0 0 0 0 0
4990.64 0 0 0 0 0 0
4990.74 0 0 0 0 0 0
4990.84 0 0 0 0 0 0
4990.94 0 0 0 0 0 0
4991.04 0 0 0 0 0 0
4991.14 0 0 0 0 0 0
4991.24 0 0 0 0 0 0
4991.34 0 0 0 0 0 0
4991.44 0 0 0 0 0 0
4991.54 0 0 0 0 0 0
4991.64 0 0 0 0 0 0
4991.74 0 0 0 0 0 0
4991.84 0 0 0 0 0 0
4991.94 0 0 0 0 0 0
4992.04 0 0 0 0 0 0
4992.14 0 0 0 0 0 0
4992.24 0 0 0 0 0 0
4992.34 0 0 0 0 0 0
4992.44 0 0 0 0 0 0
4992.54 0 0 0 0 0 0
4992.64 0 0 0 0 0 0
4992.74 0 0 0 0 0 0
4992.84 0 0 0 0 0 0
4992.94 0 0 0 0 0 0
4993.04 0 0 0 0 0 0
4993.14 0 0 0 0 0 0
4993.24 0 0 0 0 0 0
4993.34 0 0 0 0 0 0
4993.44 0 0 0 0 0 0
4993.54 0 0 0 0 0 0
4993.64 0 0 0 0 0 0
4993.74 0 0 0 0 0 0
4993.84 0 0 0 0 0 0
4993.94 0 0 0 0 0 0
4994.04 0 0 0 0 0 0
4994.14 0 0 0 0 0 0
4994.24 0 0 0 0 0 0
4994.34 0 0 0 0 0 0
4994.44 0 0 0 0 0 0
4994.54 0 0 0 0 0 0
4994.64 0 0 0 0 0 0
4994.74 0 0 0 0 0 0
4994.84 0 0 0 0 0 0
4994.94 0 0 0 0 0 0
4995.04 0 0 0 0 0 0
4995.14 0 0 0 0 0 0
4995.24 0 0 0 0 0 0
4995.34 0 0 0 0 0 0
4995.44 0 0 0 0 0 0
4995.54 0 0 0 0 0 0
4995.64 0 0 0 0 0 0
4995.74 0 0 0 0 0 0
4995.84 0 0 0 0 0 0
4995.94 0 0 0 0 0 0
4996.04 0 0 0 0 0 0
4996.14 0 0 0 0 0 0
4996.24 0 0 0 0 0 0
4996.34 0 0 0 0 0 0
4996.44 0 0 0 0 0 0
4996.54 0 0 0 0 0 0
4996.64 0 0 0 0 0 0
4996.74 0 0 0 0 0 0
4996.84 0 0 0 0 0 0
4996.94 0 0 0 0 0 0
4997.04 0 0 0 0 0 0
4997.14 0 0 0 0 0 0
4997.24 0 0 0 0 0 0
4997.34 0 0 0 0 0 0
4997.44 0 0 0 0 0 0
4997.54 0 0 0 0 0 0
4997.64 0 0 0 0 0 0
4997.74 0 0 0 0 0 0
4997.84 0 0 0 0 0 0
4997.94 0 0 0 0 0 0
4998.04 0 0 0 0 0 0
4998.14 0 0 0 0 0 0
4998.24 0 0 0 0 0 0
4998.34 0 0 0 0 0 0
4998.44 0 0 0 0 0 0
4998.54 0 0 0 0 0 0
4998.64 0 0 0 0 0 0
4998.74 0 0 0 0 0 0
4998.84 0 0 0 0 0 0
4998.94 0 0 0 0 0 0
4999.04 0 0 0 0 0 0
4999.14 0 0 0 0 0 0
4999.24 0 0 0 0 0 0
4999.34 0 0 0 0 0 0
4999.44 0 0 0 0 0 0
4999.54 0 0 0 0 0 0
4999.64 0 0 0 0 0 0
4999.74 0 0 0 0 0 0
4999.84 0 0 0 0 0 0
4999.94 0 0 0 0 0 0
5000.04 0 0 0 0 0 0
5000.14 0 0 0 0 0 0
5000.24 0 0 0 0 0 0
5000.34 0 0 0 0 0 0
5000.44 0 0 0 0 0 0
5000.54 0 0 0 0 0 0
5000.64 0 0 0 0 0 0
5000.74 0 0 0 0 0 0
5000.84 0 0 0 0 0 0
5000.94 0 0 0 0 0 0
5001.04 0 0 0 0 0 0
5001.14 0 0 0 0 0 0
5001.24 0 0 0 0 0 0
5001.34 0 0 0 0 0 0
5001.44 0 0 0 0 0 0
5001.54 0 0 0 0 0 0
5001.64 0 0 0 0 0 0
5001.74 0 0 0 0 0 0
5001.84 0 0 0 0 0 0
5001.94 0 0 0 0 0 0
5002.04 0 0 0 0 0 0
5002.14 0 0 0 0 0 0
5002.24 0 0 0 0 0 0
5002.34 0 0 0 0 0 0
5002.44 0 0 0 0 0 0
5002.54 0 0 0 0 0 0
5002.64 0 0 0 0 0 0
5002.74 0 0 0 0 0 0
5002.84 0 0 0 0 0 0
5002.94 0 0 0 0 0 0
5003.04 0 0 0 0 0 0
5003.14 0 0 0 0 0 0
5003.24 0 0 0 0 0 0
5003.34 0 0 0 0 0 0
5003.44 0 0 0 0 0 0
5003.54 0 0 0 0 0 0
5003.64 0 0 0 0 0 0
5003.74 0 0 0 0 0 0
5003.84 0 0 0 0 0 0
5003.94 0 0 0 0 0 0
5004.04 0 0 0 0 0 0
5004.14 0 0 0 0 0 0
5004.24 0 0 0 0 0 0
5004.34 0 0 0 0 0 0
5004.44 0 0 0 0 0 0
5004.54 0 0 0 0 0 0
5004.64 0 0 0 0 0 0
5004.74 0 0 0 0 0 0
5004.84 0 0 0 0 0 0
5004.94 0 0 0 0 0 0
5005.04 0 0 0 0 0 0
5005.14 0 0 0 0 0 0
5005.24 0 0 0 0 0 0
5005.34 0 0 0 0 0 0
5005.44 0 0 0 0 0 0
5005.54 0 0 0 0 0 0
5005.64 0 0 0 0 0 0
5005.74 0 0 0 0 0 0
5005.84 0 0 0 0 0 0
5005.94 0 0 0 0 0 0
5006.04 0 0 0 0 0 0
5006.14 0 0 0 0 0 0
5006.24 0 0 0 0 0 0
5006.34 0 0 0 0 0 0
5006.44 0 0 0 0 0 0
5006.54 0 0 0 0 0 0
5006.64 0 0 0 0 0 0
5006.74 0 0 0 0 0 0
5006.84 0 0 0 0 0 0
5006.94 0 0 0 0 0 0
5007.04 0 0 0 0 0 0
5007.14 0 0 0 0 0 0
5007.24 0 0 0 0 0 0
5007.34 0 0 0 0 0 0
5007.44 0 0 0 0 0 0
5007.54 0 0 0 0 0 0
5007.64 0 0 0 0 0 0
5007.74 0 0 0 0 0 0
5007.84 0 0 0 0 0 0
5007.94 0 0 0 0 0 0
5008.04 0 0 0 0 0 0
5008.14 0 0 0 0 0 0
5008.24 0 0 0 0 0 0
5008.34 0 0 0 0 0 0
5008.44 0 0 0 0 0 0
5008.54 0 0 0 0 0 0
5008.64 0 0 0 0 0 0
5008.74 0 0 0 0 0 0
5008.84 0 0 0 0 0 0
5008.94 0 0 0 0 0 0
5009.04 0 0 0 0 0 0
5009.14 0 0 0 0 0 0
5009.24 0 0 0 0 0 0
