# time_s bgx bgy bgz bax bay baz
2568.93 0 0 0 0 0 0
2569.03 0 0 0 0 0 0
2569.13 0 0 0 0 0 0
2569.23 0 0 0 0 0 0
2569.33 0 0 0 0 0 0
2569.43 0 0 0 0 0 0
2569.53 0 0 0 0 0 0
2569.63 0 0 0 0 0 0
2569.73 0 0 0 0 0 0
2569.83 0 0 0 0 0 0
2569.93 0 0 0 0 0 0
2570.03 0 0 0 0 0 0
2570.13 0 0 0 0 0 0
2570.23 0 0 0 0 0 0
2570.33 0 0 0 0 0 0
2570.43 0 0 0 0 0 0
2570.53 0 0 0 0 0 0
2570.63 0 0 0 0 0 0
2570.73 0 0 0 0 0 0
2570.83 0 0 0 0 0 0
2570.93 0 0 0 0 0 0
2571.03 0 0 0 0 0 0
2571.13 0 0 0 0 0 0
2571.23 0 0 0 0 0 0
2571.33 0 0 0 0 0 0
2571.43 0 0 0 0 0 0
2571.53 0 0 0 0 0 0
2571.63 0 0 0 0 0 0
2571.73 0 0 0 0 0 0
2571.83 0 0 0 0 0 0
2571.93 0 0 0 0 0 0
2572.03 0 0 0 0 0 0
2572.13 0 0 0 0 0 0
2572.23 0 0 0 0 0 0
2572.33 0 0 0 0 0 0
2572.43 0 0 0 0 0 0
2572.53 0 0 0 0 0 0
2572.63 0 0 0 0 0 0
2572.73 0 0 0 0 0 0
2572.83 0 0 0 0 0 0
2572.93 0 0 0 0 0 0
2573.03 0 0 0 0 0 0
2573.13 0 0 0 0 0 0
2573.23 0 0 0 0 0 0
2573.33 0 0 0 0 0 0
2573.43 0 0 0 0 0 0
2573.53 0 0 0 0 0 0
2573.63 0 0 0 0 0 0
2573.73 0 0 0 0 0 0
2573.83 0 0 0 0 0 0
2573.93 0 0 0 0 0 0
2574.03 0 0 0 0 0 0
2574.13 0 0 0 0 0 0
2574.23 0 0 0 0 0 0
2574.33 0 0 0 0 0 0
2574.43 0 0 0 0 0 0
2574.53 0 0 0 0 0 0
2574.63 0 0 0 0 0 0
2574.73 0 0 0 0 0 0
2574.83 0 0 0 0 0 0
2574.93 0 0 0 0 0 0
2575.03 0 0 0 0 0 0
2575.13 0 0 0 0 0 0
2575.23 0 0 0 0 0 0
2575.33 0 0 0 0 0 0
2575.43 0 0 0 0 0 0
2575.53 0 0 0 0 0 0
2575.63 0 0 0 0 0 0
2575.73 0 0 0 0 0 0
2575.83 0 0 0 0 0 0
2575.93 0 0 0 0 0 0
2576.03 0 0 0 0 0 0
2576.13 0 0 0 0 0 0
2576.23 0 0 0 0 0 0
2576.33 0 0 0 0 0 0
2576.43 0 0 0 0 0 0
2576.53 0 0 0 0 0 0
2576.63 0 0 0 0 0 0
2576.73 0 0 0 0 0 0
2576.83 0 0 0 0 0 0
2576.93 0 0 0 0 0 0
2577.03 0 0 0 0 0 0
2577.13 0 0 0 0 0 0
2577.23 0 0 0 0 0 0
2577.33 0 0 0 0 0 0
2577.43 0 0 0 0 0 0
2577.53 0 0 0 0 0 0
2577.63 0 0 0 0 0 0
2577.73 0 0 0 0 0 0
2577.83 0 0 0 0 0 0
2577.93 0 0 0 0 0 0
2578.03 0 0 0 0 0 0
2578.13 0 0 0 0 0 0
2578.23 0 0 0 0 0 0
2578.33 0 0 0 0 0 0
2578.43 0 0 0 0 0 0
2578.53 0 0 0 0 0 0
2578.63 0 0 0 0 0 0
2578.73 0 0 0 0 0 0
2578.83 0 0 0 0 0 0
2578.93 0 0 0 0 0 0
2579.03 0 0 0 0 0 0
2579.13 0 0 0 0 0 0
2579.23 0 0 0 0 0 0
2579.33 0 0 0 0 0 0
2579.43 0 0 0 0 0 0
2579.53 0 0 0 0 0 0
2579.63 0 0 0 0 0 0
2579.73 0 0 0 0 0 0
2579.83 0 0 0 0 0 0
2579.93 0 0 0 0 0 0
2580.03 0 0 0 0 0 0
2580.13 0 0 0 0 0 0
2580.23 0 0 0 0 0 0
2580.33 0 0 0 0 0 0
2580.43 0 0 0 0 0 0
2580.53 0 0 0 0 0 0
2580.63 0 0 0 0 0 0
2580.73 0 0 0 0 0 0
2580.83 0 0 0 0 0 0
2580.93 0 0 0 0 0 0
2581.03 0 0 0 0 0 0
2581.13 0 0 0 0 0 0
2581.23 0 0 0 0 0 0
2581.33 0 0 0 0 0 0
2581.43 0 0 0 0 0 0
2581.53 0 0 0 0 0 0
2581.63 0 0 0 0 0 0
2581.73 0 0 0 0 0 0
2581.83 0 0 0 0 0 0
2581.93 0 0 0 0 0 0
2582.03 0 0 0 0 0 0
2582.13 0 0 0 0 0 0
2582.23 0 0 0 0 0 0
2582.33 0 0 0 0 0 0
2582.43 0 0 0 0 0 0
2582.53 0 0 0 0 0 0
2582.63 0 0 0 0 0 0
2582.73 0 0 0 0 0 0
2582.83 0 0 0 0 0 0
2582.93 0 0 0 0 0 0
2583.03 0 0 0 0 0 0
2583.13 0 0 0 0 0 0
2583.23 0 0 0 0 0 0
2583.33 0 0 0 0 0 0
2583.43 0 0 0 0 0 0
2583.53 0 0 0 0 0 0
2583.63 0 0 0 0 0 0
2583.73 0 0 0 0 0 0
2583.83 0 0 0 0 0 0
2583.93 0 0 0 0 0 0
2584.03 0 0 0 0 0 0
2584.13 0 0 0 0 0 0
2584.23 0 0 0 0 0 0
2584.33 0 0 0 0 0 0
2584.43 0 0 0 0 0 0
2584.53 0 0 0 0 0 0
2584.63 0 0 0 0 0 0
2584.73 0 0 0 0 0 0
2584.83 0 0 0 0 0 0
2584.93 0 0 0 0 0 0
2585.03 0 0 0 0 0 0
2585.13 0 0 0 0 0 0
2585.23 0 0 0 0 0 0
2585.33 0 0 0 0 0 0
2585.43 0 0 0 0 0 0
2585.53 0 0 0 0 0 0
2585.63 0 0 0 0 0 0
2585.73 0 0 0 0 0 0
2585.83 0 0 0 0 0 0
2585.93 0 0 0 0 0 0
2586.03 0 0 0 0 0 0
2586.13 0 0 0 0 0 0
2586.23 0 0 0 0 0 0
2586.33 0 0 0 0 0 0
2586.43 0 0 0 0 0 0
2586.53 0 0 0 0 0 0
2586.63 0 0 0 0 0 0
2586.73 0 0 0 0 0 0
2586.83 0 0 0 0 0 0
2586.93 0 0 0 0 0 0
2587.03 0 0 0 0 0 0
2587.13 0 0 0 0 0 0
2587.23 0 0 0 0 0 0
2587.33 0 0 0 0 0 0
2587.43 0 0 0 0 0 0
2587.53 0 0 0 0 0 0
2587.63 0 0 0 0 0 0
2587.73 0 0 0 0 0 0
2587.83 0 0 0 0 0 0
2587.93 0 0 0 0 0 0
2588.03 0 0 0 0 0 0
2588.13 0 0 0 0 0 0
2588.23 0 0 0 0 0 0
2588.33 0 0 0 0 0 0
2588.43 0 0 0 0 0 0
2588.53 0 0 0 0 0 0
2588.63 0 0 0 0 0 0
2588.73 0 0 0 0 0 0
2588.83 0 0 0 0 0 0
2588.93 0 0 0 0 0 0
2589.03 0 0 0 0 0 0
2589.13 0 0 0 0 0 0
2589.23 0 0 0 0 0 0
2589.33 0 0 0 0 0 0
2589.43 0 0 0 0 0 0
2589.53 0 0 0 0 0 0
2589.63 0 0 0 0 0 0
2589.73 0 0 0 0 0 0
2589.83 0 0 0 0 0 0
2589.93 0 0 0 0 0 0
2590.03 0 0 0 0 0 0
2590.13 0 0 0 0 0 0
2590.23 0 0 0 0 0 0
2590.33 0 0 0 0 0 0
2590.43 0 0 0 0 0 0
2590.53 0 0 0 0 0 0
2590.63 0 0 0 0 0 0
2590.73 0 0 0 0 0 0
2590.83 0 0 0 0 0 0
2590.93 0 0 0 0 0 0
2591.03 0 0 0 0 0 0
2591.13 0 0 0 0 0 0
2591.23 0 0 0 0 0 0
2591.33 0 0 0 0 0 0
2591.43 0 0 0 0 0 0
2591.53 0 0 0 0 0 0
2591.63 0 0 0 0 0 0
2591.73 0 0 0 0 0 0
2591.83 0 0 0 0 0 0
2591.93 0 0 0 0 0 0
2592.03 0 0 0 0 0 0
2592.13 0 0 0 0 0 0
2592.23 0 0 0 0 0 0
2592.33 0 0 0 0 0 0
2592.43 0 0 0 0 0 0
2592.53 0 0 0 0 0 0
2592.63 0 0 0 0 0 0
2592.73 0 0 0 0 0 0
2592.83 0 0 0 0 0 0
2592.93 0 0 0 0 0 0
2593.03 0 0 0 0 0 0
2593.13 0 0 0 0 0 0
2593.23 0 0 0 0 0 0
2593.33 0 0 0 0 0 0
2593.43 0 0 0 0 0 0
2593.53 0 0 0 0 0 0
2593.63 0 0 0 0 0 0
2593.73 0 0 0 0 0 0
2593.83 0 0 0 0 0 0
2593.93 0 0 0 0 0 0
2594.03 0 0 0 0 0 0
2594.13 0 0 0 0 0 0
2594.23 0 0 0 0 0 0
2594.33 0 0 0 0 0 0
2594.43 0 0 0 0 0 0
2594.53 0 0 0 0 0 0
2594.63 0 0 0 0 0 0
2594.73 0 0 0 0 0 0
2594.83 0 0 0 0 0 0
2594.93 0 0 0 0 0 0
2595.03 0 0 0 0 0 0
2595.13 0 0 0 0 0 0
2595.23 0 0 0 0 0 0
2595.33 0 0 0 0 0 0
2595.43 0 0 0 0 0 0
2595.53 0 0 0 0 0 0
2595.63 0 0 0 0 0 0
2595.73 0 0 0 0 0 0
2595.83 0 0 0 0 0 0
2595.93 0 0 0 0 0 0
2596.03 0 0 0 0 0 0
2596.13 0 0 0 0 0 0
2596.23 0 0 0 0 0 0
2596.33 0 0 0 0 0 0
2596.43 0 0 0 0 0 0
2596.53 0 0 0 0 0 0
2596.63 0 0 0 0 0 0
2596.73 0 0 0 0 0 0
2596.83 0 0 0 0 0 0
2596.93 0 0 0 0 0 0
2597.03 0 0 0 0 0 0
2597.13 0 0 0 0 0 0
2597.23 0 0 0 0 0 0
2597.33 0 0 0 0 0 0
2597.43 0 0 0 0 0 0
2597.53 0 0 0 0 0 0
2597.63 0 0 0 0 0 0
2597.73 0 0 0 0 0 0
2597.83 0 0 0 0 0 0
2597.93 0 0 0 0 0 0
2598.03 0 0 0 0 0 0
2598.13 0 0 0 0 0 0
2598.23 0 0 0 0 0 0
2598.33 0 0 0 0 0 0
2598.43 0 0 0 0 0 0
2598.53 0 0 0 0 0 0
2598.63 0 0 0 0 0 0
2598.73 0 0 0 0 0 0
2598.83 0 0 0 0 0 0
2598.93 0 0 0 0 0 0
2599.03 0 0 0 0 0 0
2599.13 0 0 0 0 0 0
2599.23 0 0 0 0 0 0
2599.33 0 0 0 0 0 0
2599.43 0 0 0 0 0 0
2599.53 0 0 0 0 0 0
2599.63 0 0 0 0 0 0
2599.73 0 0 0 0 0 0
2599.83 0 0 0 0 0 0
2599.93 0 0 0 0 0 0
2600.03 0 0 0 0 0 0
2600.13 0 0 0 0 0 0
2600.23 0 0 0 0 0 0
2600.33 0 0 0 0 0 0
